Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,nb_languages,nb_country,nb_genre,Movie_language,FirstLanguage_Name,SecondLanguage_Name,FirstCountry_Name,SecondCountry_Name
11686007,/m/02rnyyt,Sioux City,1994-01-01 00:00:00+00:00,,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Indie', 'Detective', 'Mystery', 'Drama', 'Crime Thriller']",1,1,8,['English '],English ,,United States of America,
9857879,/m/06_yd16,Estrellita,1947-01-01 00:00:00+00:00,,,"{""/m/06nm1"": ""Spanish Language""}",['Argentina'],"['Drama', 'Musical Drama', 'Black-and-white']",1,1,3,['Spanish '],Spanish ,,Argentina,
9384481,/m/0286qw2,Count Your Blessings,1959-01-01 00:00:00+00:00,,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Comedy']",1,1,2,['English '],English ,,United States of America,
22557257,/m/05zkfk2,The Moment After 2: The Awakening,2006-05-28 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Drama']",1,1,3,['English '],English ,,United States of America,
8637169,/m/027b_lp,Garage Days,2002-10-03 00:00:00+00:00,,105.0,"{""/m/02h40lc"": ""English Language""}","['Australia', 'New Zealand']","['Indie', 'World cinema', 'Musical', 'Drama', 'Comedy', 'Music']",1,2,6,['English '],English ,,Australia,New Zealand
30957142,/m/0gg4rcr,Undercurrent,,,,{},['Iceland'],['Drama'],0,1,1,,,,Iceland,
7731853,/m/026b79y,"Laugh, Clown, Laugh",1928-01-01 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Melodrama', 'Indie', 'Black-and-white', 'Drama', 'Romantic drama', 'Romance Film']",2,1,7,"['Silent film', 'English ']",Silent film,English ,United States of America,
21752299,/m/05mrgyy,By Love Possessed,1961-07-19 00:00:00+00:00,,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama', 'Film adaptation']",1,1,5,['English '],English ,,United States of America,
12091274,/m/02vpjr8,Puccini for Beginners,2007-02-02 00:00:00+00:00,110864.0,81.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'LGBT', 'Indie', 'Screwball comedy', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film']",1,1,9,['English '],English ,,United States of America,
856733,/m/03hq88,A Shot in the Dark,1964-06-23 00:00:00+00:00,,103.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'United Kingdom']","['Parody', 'Family Film', 'Comedy', 'Slapstick']",2,2,4,"['English ', 'Spanish ']",English ,Spanish ,United States of America,United Kingdom
36320373,/m/09vv2_y,Riptide,1934-03-30 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Pre-Code', 'Romance Film', 'Drama']",1,1,3,['English '],English ,,United States of America,
15698879,/m/03nqf7n,Meeting Se Meeting Tak,2008-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],['Musical'],1,1,1,['Hindi '],Hindi ,,India,
24789247,/m/080k_tj,Half-Fare Hare,1956-08-18 00:00:00+00:00,,,{},,"['Short Film', 'Family Film', 'Animation']",0,0,3,,,,,
8887199,/m/027nccj,The Angels Wash Their Faces,1939-08-26 00:00:00+00:00,,86.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Drama', 'Black-and-white', 'Juvenile Delinquency Film', 'Crime Drama']",1,1,5,['English '],English ,,United States of America,
28352636,/m/0crc6ns,5 Lies,2007-08-15 00:00:00+00:00,,97.0,"{""/m/05f_3"": ""Norwegian Language""}",['Norway'],"['Drama', 'Comedy']",1,1,2,['Norwegian '],Norwegian ,,Norway,
20018854,/m/04y6hf1,It's Breaking News,2007-10-05 00:00:00+00:00,,115.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['World cinema', 'Musical', 'Drama', 'Art film', 'Bollywood']",1,1,5,['Hindi '],Hindi ,,India,
76345,/m/0k47y,Shaft,1971-06-25 00:00:00+00:00,,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Detective', 'Action/Adventure', 'Mystery', 'Blaxploitation', 'Drama', 'Suspense', 'Action']",2,1,9,"['English ', 'American English']",English ,American English,United States of America,
7582987,/m/0kvbs2,The Ghost of Slumber Mountain,,100000.0,19.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Science Fiction', 'Silent film', 'Indie', 'Black-and-white']",1,1,5,['English '],English ,,United States of America,
28858056,/m/0ddd6gs,Tortura nadziei,1969-12-18 00:00:00+00:00,,27.0,"{""/m/05qqm"": ""Polish Language""}",['Poland'],['Short Film'],1,1,1,['Polish '],Polish ,,Poland,
24021571,/m/07kbj2s,Just Wright,2010-05-14 00:00:00+00:00,21570263.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Sports', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1,1,6,['English '],English ,,United States of America,
1854612,/m/0617_4,Casper: A Spirited Beginning,1997-09-09 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Comedy']",1,1,2,['English '],English ,,United States of America,
3341998,/m/096rnf,"Francesco, giullare di Dio",1950-12-14 00:00:00+00:00,,75.0,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],"['Christian film', 'Drama']",1,1,2,['Italian '],Italian ,,Italy,
11696799,/m/04j2ftt,Breaking the Surface: The Greg Louganis Story,1997-03-19 00:00:00+00:00,,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sports', 'Biographical film', 'Drama']",1,1,3,['English '],English ,,United States of America,
11463957,/m/02rdpgp,Arlington West: The Film,,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],1,1,1,['English '],English ,,United States of America,
4926447,/m/0cvh_c,The Big Trees,1952-01-01 00:00:00+00:00,,89.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}",['United States of America'],"['Melodrama', 'Drama']",2,1,2,"['English ', 'American English']",English ,American English,United States of America,
10594195,/m/02qjr0p,Betaab,1983-08-05 00:00:00+00:00,,154.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Musical', 'Bollywood']",1,1,2,['Hindi '],Hindi ,,India,
25836931,/m/09v9ywt,Even the Clouds Are Drifting,1959-11-05 00:00:00+00:00,,100.0,{},['South Korea'],"['Family Film', 'Drama']",0,1,2,,,,South Korea,
1226289,/m/04k12v,Bless the Child,2000-08-11 00:00:00+00:00,40443010.0,107.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Thriller', 'Mystery', 'Horror', 'Supernatural']",1,2,4,['English '],English ,,United States of America,Germany
12392289,/m/02w2ywg,Mengejar Mas-Mas,,,,"{""/m/097kp"": ""Indonesian Language""}",['Indonesia'],"['Drama', 'Comedy-drama', 'Comedy']",1,1,3,['Indonesian '],Indonesian ,,Indonesia,
21310527,/m/05f9pzw,Kizhakku Cheemayile,1993-01-01 00:00:00+00:00,,147.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],['Drama'],1,1,1,['Tamil '],Tamil ,,India,
20579729,/m/05222wb,Bhagwan Parshuram,1970-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],['Drama'],1,1,1,['Hindi '],Hindi ,,India,
20393685,/m/04zz4c7,Secrets,1924-03-24 00:00:00+00:00,,108.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Drama']",1,1,2,['English '],English ,,United States of America,
19496914,/m/04m_q2v,Senza pietà,1950-03-15 00:00:00+00:00,,95.0,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],"['Drama', 'Black-and-white', 'War film']",1,1,3,['Italian '],Italian ,,Italy,
7914269,/m/026jvpd,The Letter: An American Town and the 'Somali Invasion',2005-01-01 00:00:00+00:00,,76.0,{},['United States of America'],"['Political cinema', 'Documentary']",0,1,2,,,,United States of America,
29273489,/m/0drz263,Eyes of Youth,1919-01-01 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film""}",,['Silent film'],1,0,1,['Silent film'],Silent film,,,
35987606,/m/0j_324m,Alibaba Aradajanu Dongalu,1994-01-01 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",['India'],['Comedy film'],1,1,1,['Telugu '],Telugu ,,India,
26726624,/m/0bmhglz,Bangali Babu,2002-01-01 00:00:00+00:00,,101.0,"{""/m/01c7y"": ""Bengali Language""}",['India'],['Action'],1,1,1,['Bengali '],Bengali ,,India,
22643877,/m/05zmwh6,Trouwe Kameraden,1957-08-09 00:00:00+00:00,,81.0,"{""/m/02bv9"": ""Dutch Language""}",['Netherlands'],['Black-and-white'],1,1,1,['Dutch '],Dutch ,,Netherlands,
12061267,/m/02vnj6h,Grizzly II: The Predator,1987-01-01 00:00:00+00:00,,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Horror']",1,1,2,['English '],English ,,United States of America,
30351781,/m/0g5sly2,The Drums of Jeopardy,1923-11-01 00:00:00+00:00,,70.0,{},['United States of America'],['Mystery'],0,1,1,,,,United States of America,
7443761,/m/0kv7pd,The Redemption of a Pal,1914-09-21 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",2,1,5,"['Silent film', 'English ']",Silent film,English ,United States of America,
3475071,/m/09fgyt,The Program,1993-09-24 00:00:00+00:00,23032565.0,112.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sports', 'Action', 'Drama']",2,1,3,"['German ', 'English ']",German ,English ,United States of America,
3319645,/m/095kx7,Balseros,2002-01-01 00:00:00+00:00,,120.0,"{""/m/06nm1"": ""Spanish Language""}",['Spain'],"['Television movie', 'World cinema', 'Documentary']",1,1,3,['Spanish '],Spanish ,,Spain,
23688100,/m/06zjwmh,Totò e le donne,1952-01-01 00:00:00+00:00,,103.0,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],['Comedy'],1,1,1,['Italian '],Italian ,,Italy,
13955114,/m/03cp9pv,Hollywood Luck,1932-03-13 00:00:00+00:00,,21.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",1,1,3,['English '],English ,,United States of America,
2450188,/m/0d_csz,Flesh,1968-01-01 00:00:00+00:00,,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Drama', 'Comedy', 'Indie']",1,1,4,['English '],English ,,United States of America,
15945437,/m/03qhx0c,Cannibal Apocalypse,1980-08-04 00:00:00+00:00,,96.0,"{""/m/02bjrlw"": ""Italian Language""}","['Spain', 'Italy']","['Thriller', 'Horror']",1,2,2,['Italian '],Italian ,,Spain,Italy
20611297,/m/0524s71,Pink Blue Plate,,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Comedy', 'Animation']",1,1,3,['English '],English ,,United States of America,
19107318,/m/04jdmpy,Crazy English,,,95.0,"{""/m/0653m"": ""Standard Mandarin""}",['China'],['Chinese Movies'],1,1,1,['Standard Mandarin'],Standard Mandarin,,China,
26860201,/m/0bmbq75,Wolf's Clothing,1936-01-01 00:00:00+00:00,,80.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Comedy'],1,1,1,['English '],English ,,United Kingdom,
34336017,/m/0hzp0wh,Koko Flanel,1990-02-23 00:00:00+00:00,,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language""}","['France', 'Belgium']","['Comedy film', 'Romance Film']",2,2,2,"['French ', 'Dutch ']",French ,Dutch ,France,Belgium
3459253,/m/09dl0l,Secret of the Telegian,1960-04-10 00:00:00+00:00,,85.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}",['Japan'],"['Mystery', 'Science Fiction', 'Horror', 'Japanese Movies']",2,1,4,"['Japanese ', 'English ']",Japanese ,English ,Japan,
44218,/m/0c1p3,San Francisco,1936-06-26 00:00:00+00:00,2868000.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Disaster', 'Romance Film', 'Drama', 'Natural disaster', 'Black-and-white']",1,1,5,['English '],English ,,United States of America,
21047444,/m/05b4ncx,A Girl Isn't Allowed to Love,1955-01-01 00:00:00+00:00,,135.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Japanese Movies', 'Black-and-white']",1,1,2,['Japanese '],Japanese ,,Japan,
9139404,/m/027z39j,Only For You,2007-01-01 00:00:00+00:00,,82.0,{},['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",0,1,4,,,,United States of America,
1135297,/m/04993j,13 Ghosts,1960-07-01 00:00:00+00:00,,172.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Horror'],1,1,1,['English '],English ,,United States of America,
906380,/m/03npxc,The Emperor's Shadow,1996-01-01 00:00:00+00:00,,116.0,"{""/m/0653m"": ""Standard Mandarin""}","['Hong Kong', 'China']","['Historical Epic', 'Drama', 'Chinese Movies', 'World cinema', 'Epic']",1,2,5,['Standard Mandarin'],Standard Mandarin,,Hong Kong,China
7882413,/m/026hfp8,Aurore,2005-01-01 00:00:00+00:00,,115.0,"{""/m/064_8sq"": ""French Language""}",['Canada'],"['Biographical film', 'Drama']",1,1,2,['French '],French ,,Canada,
31094908,/m/0gh7g5s,The Living Christ Series,1951-01-01 00:00:00+00:00,,360.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biographical film', 'Drama']",1,1,2,['English '],English ,,United States of America,
33773022,/m/0g8p65k,Unforgivable,2011-05-16 00:00:00+00:00,,111.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language""}",['France'],"['LGBT', 'Romance Film', 'Drama']",2,1,3,"['French ', 'Italian ']",French ,Italian ,France,
20338652,/m/04_17wp,The Dancemaker,1998-01-01 00:00:00+00:00,,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Dance', 'Indie', 'Documentary']",1,1,3,['English '],English ,,United States of America,
17024723,/m/04j32f2,The Book of Stars,2000-01-01 00:00:00+00:00,,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
18848953,/m/04gng15,The Shanty Where Santy Claus Lives,1933-01-07 00:00:00+00:00,,7.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy film', 'Animation', 'Short Film', 'Musical', 'Fantasy', 'Family Film']",1,1,6,['English '],English ,,United States of America,
31638525,/m/0gmds_9,The Russian Question,,,91.0,"{""/m/06b_j"": ""Russian Language""}",['Soviet Union'],['Political drama'],1,1,1,['Russian '],Russian ,,Soviet Union,
19837210,/m/04q31n1,Romasanta,2004-01-01 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['Spain', 'United Kingdom']","['Gothic Film', 'Period piece', 'Horror', 'Psychological thriller']",2,2,4,"['English ', 'Spanish ']",English ,Spanish ,Spain,United Kingdom
30603831,/m/0g9v_0p,The Beggar,1983-01-01 00:00:00+00:00,,120.0,{},,"['Crime Fiction', 'Comedy film', 'Action']",0,0,3,,,,,
9215946,/m/0280lhm,Movie Movie,1978-11-01 00:00:00+00:00,,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Comedy']",1,1,2,['English '],English ,,United States of America,
30994230,/m/0gg7w4q,A Fire Has Been Arranged,,,70.0,{},,"['Crime Fiction', 'Comedy film']",0,0,2,,,,,
29024029,/m/0dgp_sx,Ente Mohangal Poovaninju,1982-01-01 00:00:00+00:00,,130.0,{},['India'],"['Romance Film', 'Drama']",0,1,2,,,,India,
23103089,/m/064nwxp,Ray Bradbury's Chrysalis,2009-01-01 00:00:00+00:00,,84.0,{},['United States of America'],"['Thriller', 'Science Fiction', 'Drama', 'Suspense']",0,1,4,,,,United States of America,
18141105,/m/04j04vq,Get Smart's Bruce & Lloyd Out of Control,2008-01-01 00:00:00+00:00,,72.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Action', 'Comedy']",1,1,3,['English '],English ,,United States of America,
7014201,/m/0h09nh,Ernest Goes to School,1994-01-01 00:00:00+00:00,,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Comedy', 'Slapstick']",1,1,3,['English '],English ,,United States of America,
30744671,/m/0gfdj0w,Men Who Have Made Love to Me,1918-02-01 00:00:00+00:00,,70.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biographical film', 'Drama', 'Silent film']",1,1,3,['English '],English ,,United States of America,
15948971,/m/03qh_mj,White Eagle,1922-01-01 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Western', 'Black-and-white']",2,1,3,"['Silent film', 'English ']",Silent film,English ,United States of America,
12452237,/m/02w6ldz,Heaven,1987-01-01 00:00:00+00:00,,79.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],1,1,1,['English '],English ,,United States of America,
15790701,/m/03nt_q7,Eagle of the Night,1928-10-21 00:00:00+00:00,,102.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Movie serial']",2,1,2,"['Silent film', 'English ']",Silent film,English ,United States of America,
24732078,/m/0807778,Journey,1972-01-01 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['Canada'],['Drama'],1,1,1,['English '],English ,,Canada,
7752732,/m/0kvgjd,The Comebacks,2007-10-19 00:00:00+00:00,13539154.0,84.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Sports', 'Comedy']",1,1,3,['English '],English ,,United States of America,
19950563,/m/04yf0qx,The Blood Stained Route Map,2002-01-01 00:00:00+00:00,,,{},,['Drama'],0,0,1,,,,,
11220896,/m/02r4288,Baba Kalyani,2006-12-15 00:00:00+00:00,,,"{""/m/0999q"": ""Malayalam Language""}",['India'],"['Crime Fiction', 'Mystery', 'Action', 'Drama']",1,1,4,['Malayalam '],Malayalam ,,India,
31457076,/m/0gk_rh_,The Test,1935-01-01 00:00:00+00:00,,59.0,{},['United States of America'],"['Crime Fiction', 'Romance Film', 'Action', 'Western', 'Adventure']",0,1,5,,,,United States of America,
19576505,/m/04n5hd2,Dil Daulat Duniya,1972-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Drama', 'Comedy']",1,1,2,['Hindi '],Hindi ,,India,
20271784,/m/04zz4cy,Les Bronzés font du ski,1979-11-22 00:00:00+00:00,,83.0,{},['France'],['Comedy'],0,1,1,,,,France,
9678161,/m/02pnx7c,Maanbumigu Maanavan,1996-01-01 00:00:00+00:00,,139.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],['Action'],1,1,1,['Tamil '],Tamil ,,India,
13710882,/m/03cfwb2,Fatty and the Heiress,1914-06-25 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",2,1,5,"['Silent film', 'English ']",Silent film,English ,United States of America,
8190464,/m/026vnlf,The Price of Rendova,1944-01-06 00:00:00+00:00,,10.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Propaganda film']",1,1,2,['English '],English ,,United States of America,
31633054,/m/04j03bn,Voodoo,1995-01-01 00:00:00+00:00,,91.0,{},['United States of America'],"['Zombie Film', 'Horror', 'Teen']",0,1,3,,,,United States of America,
20581194,/m/05220ql,Ganga Tera Pani Amrit,1971-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],['Drama'],1,1,1,['Hindi '],Hindi ,,India,
4038269,/m/0bdwr5,Before the Light Turns Green,2000-04-13 00:00:00+00:00,,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
3809621,/m/0b13hz,Brides,2004-01-01 00:00:00+00:00,4928000.0,121.0,"{""/m/0349s"": ""Greek Language"", ""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}",['Greece'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1,1,4,['Greek '],Greek ,,Greece,
19087098,/m/04yfsw8,A Waste of Shame,2005-01-01 00:00:00+00:00,,,"{""/m/064_8sq"": ""French Language""}",['United Kingdom'],"['Docudrama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film']",1,1,6,['French '],French ,,United Kingdom,
