Wikipedia_Movie_ID	Freebase_Movie_ID	Character_Name	Actor_Ethnicity	Actor_Name	Actor_Age_At_Movie_Release	Freebase_Character_Actor_Map_ID	Freebase_character_ID	Freebase_Actor_ID	Movie_Release_Year	Ethnicity_Label
7920068	/m/026k37r	DA Joe Lobruto	/m/032j30	David Strathairn	58.0	/m/02vb2n6	/m/0cm1bf4	/m/031k24	2007.0	indigenous peoples, Polynesian, Oceanian, Native Hawaiian
7920068	/m/026k37r	Jennifer Crawford	/m/06v41q	Embeth Davidtz	41.0	/m/02tb5fd	/m/0cm1bdd	/m/034b7r	2007.0	African, European, South African, Western European, Afrikaner, Dutch, French, African by ethnicity
16913663	/m/0411_xr		/m/041rx	Liev Schreiber	39.0	/m/0gxc7q5		/m/0prfz	2007.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Ukrainian, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish
2932827	/m/08dk0b	Cee-Cee	/m/01nbcy	Lucy Liu	28.0	/m/0gyk94t	/m/0gyk94x	/m/011zd3	1997.0	Asian, East Asian, Chinese
1466817	/m/053t4p	Gordon Cutter	/m/0cnvdq1	Leslie Nielsen	76.0	/m/0k0lrr	/m/0h1rg5j	/m/0fb7c	2002.0	European, Scandinavian, Western European, British, Danish, Welsh
14411595	/m/03d2qdp	Max Brogan	/m/01qhm_	Harrison Ford	66.0	/m/040m52h	/m/0gz4_9r	/m/0c0k1	2009.0	European, Jewish, Asian, Russian, Belarusian, European-Jewish, Belarusian-Jewish, Russian-Jewish, Asian-Jewish
14411595	/m/03d2qdp	Cole Frankel	/m/0xnvg	Ray Liotta	54.0	/m/040m52t	/m/0gz4_8y	/m/02j490	2009.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
34170445	/m/0hq_r_0	Gail DeBarge	/m/0x67	Dawnn Lewis	50.0	/m/0jy0zp8	/m/0jy0zpc	/m/05chc2	2012.0	South American, Guyanese
9056492	/m/027w1sk		/m/0150zs	Tony Shalhoub	53.0	/m/0gxf08c		/m/02661h	2007.0	Arab, Middle Eastern, Lebanese, Asian, West Asian
11059900	/m/02qzmz6	Alex Parsons	/m/048z7l	Martin Landau	64.0	/m/08xvtls	/m/0h351dx	/m/01mqnr	1993.0	European, Jewish, Western European, Austrian, European-Jewish, Austrian-Jewish, Central European
27576303	/m/0c3yyyr	Alissa	/m/041rx	Danielle Harris	31.0	/m/0cs42r9	/m/0h2sc66	/m/02gylv	2009.0	Jewish
2673320	/m/07w_vt		/m/01qhm_	Kevin Kline	44.0	/m/0jyzp9		/m/01gbn6	1991.0	Jewish
13067866	/m/02z5873	Coughing Bum	/m/041rx	Mel Blanc	50.0	/m/052d3v5	/m/0hynp2p	/m/0c5vh	1959.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
20127118	/m/04ydsy2		/m/041rx	Mel Blanc	39.0	/m/09j1v22		/m/0c5vh	1947.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
11589473	/m/02rkkkn		/m/041rx	Mel Blanc	56.0	/m/052cz90		/m/0c5vh	1965.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
25715112	/m/09v2y8f	Jim Gatsby	/m/0ffjvd	Jack Palance	40.0	/m/0cw04vd	/m/0h5cyym	/m/02t_w8	1959.0	European, Eastern European, Ukrainian
365070	/m/01_wtq	Pamela Fitzgerald	/m/041rx	Mimi Rogers	44.0	/m/0bh3712	/m/0bh3715	/m/020trj	2000.0	Jewish
2851281	/m/086v51	Leeds	/m/0x67	Samuel L. Jackson	39.0	/m/04d7gdx	/m/0gy9dcn	/m/0f5xn	1988.0	African, Gabonese, African by ethnicity, Benga
8526364	/m/0276mk2		/m/038723	Olympia Dukakis	71.0	/m/04hv63l		/m/01zz8t	2003.0	European, Greek, Southern European
68130	/m/0hv9p	Kit	/m/042gtr	Martin Sheen	33.0	/m/0jtzhf	/m/02nw82m	/m/0hvb2	1973.0	European, Galician, Spanish, Southern European
68130	/m/0hv9p	Holly	/m/0h2138	Sissy Spacek	23.0	/m/0jtzhl	/m/02nwbjv	/m/0h1nt	1973.0	European, Western European, Bohemian, Czech, German, Moravian, Central European, German Bohemian
5483227	/m/0dnvn3	Professor G.H. Dorr	/m/02p4q5p	Tom Hanks	47.0	/m/0k5lh4	/m/0c1r8h2	/m/0bxtg	2004.0	European, Portuguese, Southern European
5483227	/m/0dnvn3	Gawain MacSam	/m/0x67	Marlon Wayans	31.0	/m/0k5lhg	/m/0c1r8f2	/m/02_l96	2004.0	African, Malagasy, Asian, Oceanian
5483227	/m/0dnvn3	Li'l Gawain	/m/0x67	Jeremy Suarez	13.0	/m/0c1r8gn	/m/0c1r8gr	/m/0cq2dm	2004.0	Caribbean, Cuban, North American
6054672	/m/0fms14		/m/033tf_	Dolores Costello	26.0	/m/0gvyt9x		/m/03xz16	1929.0	European, Western European, German, Central European
307080	/m/01snrk	Ritchie Valens	/m/03295l	Lou Diamond Phillips	25.0	/m/0j_p77	/m/0h2k5ds	/m/031zkw	1987.0	European, Asian, Western European, British, Irish, Spanish, East Asian, Chinese, Southern European, Scotch-Irish, Northern Ireland, Scottish
9022217	/m/027ttmv	Lachhu	/m/0dryh9k	Amjad Khan	16.0	/m/0h7bbwf	/m/0h7bbwk	/m/045n3p	1957.0	Asian, South Asian, Indian, Pakistani, Kashmiri
17151699	/m/043mmxs	Pvt. Anthony Dugan	/m/041rx	James Caan	25.0	/m/05sqgzz	/m/0h1448l	/m/0252fh	1965.0	European, Jewish, Western European, German, European-Jewish, German-Jewish, Central European
2967126	/m/08gnm3	Matt	/m/07mqps	Marlon Brando	41.0	/m/02vd7k5	/m/0gxs93g	/m/04__f	1966.0	European, Western European, British, Dutch, German, Irish, Central European, English
2967126	/m/08gnm3		/m/0x67	Frank Silvera	51.0	/m/0cv_q47		/m/07z54f	1966.0	European, Jewish, European-Jewish, Spanish, Sephardic-Jewish, Spanish-Jewish, Southern European
18162993	/m/04csv2m	Claudia Curtis	/m/041rx	Carrie Fisher	35.0	/m/052dmzw	/m/0gy72y9	/m/01tnbn	1992.0	European, Jewish, Asian, Russian, Eastern European, Western European, British, Irish, European-Jewish, Russian-Jewish, Asian-Jewish, Scotch-Irish, Northern Ireland, Scottish
18162993	/m/04csv2m		/m/0g8_vp	Dan Aykroyd	39.0	/m/052dm_5		/m/0d608	1992.0	European, Western European, British, Dutch, French, Irish, North American, Canadian, English, Scottish, French-Canadian
34158305	/m/0gxrn7l	Sloan	/m/017sq0	Olivia Munn	31.0	/m/0gxrn78	/m/0gxrn7b	/m/0cfr_9	2012.0	Asian, Southeast Asian, Vietnamese
142623	/m/011zv3	Bernard	/m/08hpk0	Tony Curtis	40.0	/m/02vc_9c	/m/05pxx0k	/m/0hwqg	1965.0	European, Jewish, Hungarian, European-Jewish, Slovak, Hungarian-Jewish, Slovak-Jewish, Central European
28166196	/m/02qv192	Ready Espanosa	/m/0cnvdq1	Leslie Nielsen	85.0	/m/02vcyxk	/m/0h1rg5v	/m/0fb7c	2012.0	European, Scandinavian, Western European, British, Danish, Welsh
36298431	/m/09tdxzz		/m/041rx	Shelley Winters	56.0	/m/09tdyr9		/m/019l68	1977.0	European, Jewish, Western European, Austrian, European-Jewish, Austrian-Jewish, Central European
5453739	/m/0dmln6		/m/04dbw3	Cesar Romero	62.0	/m/02vchlh		/m/022q4j	1969.0	Caribbean, European, Cuban, Spanish, North American, Southern European
3058162	/m/08nqhz	Mickey Mouse	/m/01qhm_	Walt Disney	32.0	/m/0gy6jth	/m/057ph	/m/081nh	1934.0	North American, Canadian
5601707	/m/0dvntc		/m/06k6sl	Malin Akerman	23.0	/m/0cs6nrb		/m/08258z	2002.0	European, Scandinavian, Swedish, North American, Canadian
13990745	/m/03cqc05		/m/0g8_vp	Oliver Platt	28.0	/m/07snwql		/m/02xv8m	1989.0	North American, Canadian
13844205	/m/03cl0n9		/m/041rx	Elliott Gould	69.0	/m/040lgtw		/m/02xwgr	2007.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Polish, Ukrainian, Polish-Jewish, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish, Central European
9843384	/m/02ptp52		/m/0x67	Rockmond Dunbar	27.0	/m/0cg1w5w		/m/0d3_ft	2001.0	African, Beninese, Nigerian, African by ethnicity, Yoruba
6305925	/m/0g08ws	Audrey 'Audie' Farmer	/m/0268_k	Virginia Madsen	45.0	/m/0k4c94	/m/0bjbhdx	/m/050zr4	2006.0	European, Scandinavian, Danish
30860835	/m/080_x_	Hammy	/m/02ctzb	Steve Carell	43.0	/m/0k1pbl	/m/02vkm9d	/m/04t2l2	2006.0	European, Western European, German, Polish, Central European
30860835	/m/080_x_	Stella	/m/0x67	Wanda Sykes	42.0	/m/02vd059	/m/0cg928z	/m/02wr2r	2006.0	African, Cameroonian, African by ethnicity, Tikar
390867	/m/022pf8		/m/041rx	Kevin McCarthy	75.0	/m/0k7hbg		/m/04xbr4	1989.0	Jewish
390867	/m/022pf8	Pamela Finklestein	/m/013b6_	Fran Drescher	31.0	/m/02vc2lk	/m/096wmnm	/m/01s3kv	1989.0	European, Jewish, Eastern European, European-Jewish, Polish, Romanian, Polish-Jewish, Romanian-Jewish, Central European
390867	/m/022pf8		/m/041rx	David Proval	47.0	/m/0cvcv9r		/m/0bvy7xr	1989.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
1959464	/m/06929s		/m/013b7g	Peter Coyote	63.0	/m/0gwf_94		/m/02r34n	2005.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, Asian-Jewish
17188323	/m/043q7k0	Ryden Malby	/m/01g7zj	Alexis Bledel	27.0	/m/05sphpm	/m/05sphpq	/m/0217kz	2009.0	European, Scandinavian, Western European, British, Danish, German, South American, Argentine, Central European, English, Scottish
17188323	/m/043q7k0	Walter Malby	/m/07bch9	Michael Keaton	57.0	/m/05sphp7	/m/05sphpb	/m/01j5ws	2009.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
17188323	/m/043q7k0	Guacanator Pitchman	/m/05qb937	Fred Armisen	42.0	/m/0bg8msp	/m/0bg8mnd	/m/01v3s2_	2009.0	European, Asian, Western European, German, South American, Venezuelan, East Asian, Korean, Central European
22358819	/m/05szq8z	Andromeda	/m/041rx	Alexa Davalos	27.0	/m/0c17j5x	/m/0v8n	/m/083837	2010.0	European, Jewish, Scandinavian, Finnish, European-Jewish, Lithuanian, Spanish, Lithuanian-Jewish, Finnic, Southern European
1851703	/m/060__7	Susan Marie Heine	/m/0ffkb4	Arija Bareikis	33.0	/m/0br46t3	/m/0br46mn	/m/081n9p	1999.0	European, Lithuanian
601923	/m/02vdw6	Suzanne	/m/013b6_	Scarlett Johansson	16.0	/m/02h74kc	/m/0gxbjfx	/m/02114t	2001.0	European, Jewish, Scandinavian, Danish, European-Jewish, Polish, Swedish, Polish-Jewish, Central European
1528430	/m/05873x	Old Woman on Plane and Bus	/m/02ctzb	Cloris Leachman	70.0	/m/0jv4sw	/m/05nf705	/m/02l3_5	1996.0	European, Czech, Central European
1528430	/m/05873x		/m/07hwkr	Greg Kinnear	33.0	/m/0jv4t0		/m/02t_st	1996.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
1528430	/m/05873x		/m/022fdt	Eric Bogosian	43.0	/m/0dgl4fz		/m/01ngvm	1996.0	European, Asian, Eastern European, West Asian, Caucasus, Armenian
892265	/m/03mb3q		/m/0d2by	Dionne Quan	25.0	/m/0bh58br		/m/068wy5	2004.0	Asian, East Asian, Chinese
892265	/m/03mb3q		/m/07lv5x	Tia Mowry	25.0	/m/0bh58cg		/m/054xvs	2004.0	Caribbean, Bahamian, North American
267848	/m/01nln3	Manny Ribera	/m/041rx	Steven Bauer	26.0	/m/0k2ys3	/m/0d9_1p	/m/02vy5j	1983.0	European, Jewish, Western European, German, European-Jewish, German-Jewish, Central European
267848	/m/01nln3	Omar Suarez	/m/0xnvg	F. Murray Abraham	44.0	/m/03lbs4b	/m/0cgx948	/m/016kb7	1983.0	Arab, European, Middle Eastern, Syrian, Asian, Italian, West Asian, Southern European
19127891	/m/04jfg_x		/m/041rx	Ricardo Cortez	34.0	/m/05bhchw		/m/07zj6v	1934.0	European, Jewish, Western European, Austrian, European-Jewish, Austrian-Jewish, Central European
27375017	/m/0bx_71h		/m/07bch9	David Carradine	32.0	/m/0cg9dwp		/m/02p5hf	1969.0	European, Western European, Irish
27375017	/m/0bx_71h		/m/041rx	Martin Balsam	49.0	/m/0cs8xbr		/m/034q3l	1969.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, Asian-Jewish
18065990	/m/047q67j		/m/0x67	Cicely Tyson	42.0	/m/04djr79		/m/01gvr1	1976.0	Caribbean, Saint Kitts and Nevis, North American
18065990	/m/047q67j		/m/0x67	Glynn Turman	29.0	/m/04djr7m		/m/08k6vd	1976.0	African, Nigerian
13956883	/m/03cpcgy		/m/041rx	Melvyn Douglas	34.0	/m/06wj826		/m/015gy7	1935.0	European, Jewish, European-Jewish, Latvian, Latvian-Jewish
9652081	/m/02pn5zv	Mickey Mouse	/m/01qhm_	Walt Disney	31.0	/m/0g8qddb	/m/057ph	/m/081nh	1933.0	North American, Canadian
29733028	/m/0fp_tm6		/m/04gfy7	Omi Vaidya	29.0	/m/0h76f02		/m/09rtpn7	2011.0	Asian, South Asian, Indian, Marathi
13931147	/m/03cnkrc	Jack	/m/06v41q	Jesse Metcalfe	29.0	/m/062w2zp	/m/0h25__k	/m/058ncz	2008.0	European, Portuguese, Southern European
13931147	/m/03cnkrc	Nancy	/m/017sq0	Olivia Munn	27.0	/m/09l4sc4	/m/0gxrn9g	/m/0cfr_9	2008.0	Asian, Southeast Asian, Vietnamese
2967223	/m/08gnr7	Robert Crain	/m/07mqps	Marlon Brando	40.0	/m/02vcvqk	/m/0gxs91c	/m/04__f	1965.0	European, Western European, British, Dutch, German, Irish, Central European, English
26167035	/m/0b6l9cq		/m/0ffj5g	Hedy Lamarr	32.0	/m/0n9zd6v		/m/016yqj	1946.0	European, Jewish, Western European, Austrian, Hungarian, European-Jewish, Austrian-Jewish, Hungarian-Jewish, Central European
34154485	/m/0hr4t14		/m/0xnvg	Robert De Niro	68.0	/m/0hzvz5k		/m/06cgy	2012.0	European, Western European, Dutch, French, German, Central European
20617600	/m/051y8z1		/m/041rx	David Paymer	47.0	/m/059t1wf		/m/02t_vx	2002.0	European, Jewish, Western European, Belgian, European-Jewish, Belgian-Jewish
27810619	/m/0gh6206	Ben Bernanke	/m/033tf_	Paul Giamatti	43.0	/m/0gxfm2q	/m/0h27z6_	/m/0zcbl	2011.0	European, Western European, British, Dutch, French, Scottish
21250095	/m/05bzjw5		/m/041rx	Steve Schirripa	51.0	/m/0csg6rt		/m/02lgfh	2009.0	Jewish
32840793	/m/0gy5rt9	Catana Starks	/m/0x67	Taraji P. Henson	40.0	/m/0h28k56	/m/0h28k59	/m/0blbxk	2011.0	African, Cameroonian
7984798	/m/026mfbr	Dale Doback	/m/0ffkb4	John C. Reilly	43.0	/m/03hqxb6	/m/03hqxbx	/m/02qgyv	2008.0	European, Lithuanian
7984798	/m/026mfbr	Sporting Goods Manager	/m/041rx	Seth Rogen	26.0	/m/0cfzx6c	/m/0gxn08p	/m/05txrz	2008.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Ukrainian, Russian-Jewish, Ukrainian-Jewish, North American, Canadian, Asian-Jewish
7984798	/m/026mfbr	Employment Agent	/m/01xhh5	Ken Jeong	39.0	/m/0gy2y_3	/m/0gy2y_5	/m/02r39q7	2008.0	Asian, East Asian, Korean, South Korean
3454625	/m/09d9wr		/m/0h1nk0k	Jessica Alba	21.0	/m/0k6hbz		/m/01yf85	2003.0	Jewish, Mexican-Jewish, North American, Mexican
12224218	/m/02vwh9v	Al	/m/04fh1b	Tyson Beckford	37.0	/m/04dc1nq	/m/0h29sbh	/m/05ntjj	2008.0	North American, Panamanian
5829285	/m/0f7vrw		/m/01qhm_	Harrison Ford	66.0	/m/0gykr1b		/m/0c0k1	2008.0	European, Jewish, Asian, Russian, Belarusian, European-Jewish, Belarusian-Jewish, Russian-Jewish, Asian-Jewish
8673346	/m/027dgrc		/m/041rx	Ricardo Cortez	26.0	/m/02tb1k8		/m/07zj6v	1926.0	European, Jewish, Western European, Austrian, European-Jewish, Austrian-Jewish, Central European
731501	/m/036j4g	David Jason	/m/041rx	Jeff Goldblum	39.0	/m/040tr8z	/m/0h0x5tf	/m/01y_px	1992.0	European, Jewish, Western European, Austrian, European-Jewish, Austrian-Jewish, Central European
9700302	/m/02ppk6h	Jenny	/m/02p4q5p	Lyndsy Fonseca	19.0	/m/02vcgbg	/m/0gyd8js	/m/026zvx7	2006.0	European, Portuguese, Southern European
3156434	/m/08w13z	Malora	/m/0x67	Dawnn Lewis	50.0	/m/0hh06cm	/m/0hh06cq	/m/05chc2	2012.0	South American, Guyanese
2031778	/m/06gg01	Colleen	/m/042gtr	Hilary Swank	21.0	/m/04htwh5	/m/0gyd6dw	/m/0mz73	1996.0	European, indigenous peoples, Western European, German, Mestizo, Spanish, Swiss, Indigenous Mexican, Native American, Shoshone, North American, Mexican, Central European, Southern European, Swiss-German
2031778	/m/06gg01	Danny	/m/0d8qh0	Mark-Paul Gosselaar	21.0	/m/0gyhzhm	/m/0gyhzhq	/m/02lrn6	1996.0	European, Jewish, Asian, Southeast Asian, Western European, Dutch, Dutch-Indonesian, European-Jewish, Dutch-Jewish, Indonesian
10476462	/m/02qf8md	Reverend Msimangu	/m/0x67	Sidney Poitier	23.0	/m/0h1q4_c	/m/0h1q4_f	/m/0cgzj	1951.0	Caribbean, Bahamian, North American
10476462	/m/02qf8md		/m/0x67	Canada Lee	43.0	/m/02vc3px		/m/08m90x	1951.0	Caribbean, West Indian, North American
3008149	/m/08k76c	Far Out Man	/m/0g8_vp	Tommy Chong	51.0	/m/02vd417	/m/0h2x98z	/m/01twmp	1990.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
4726	/m/01hp5	Joker	/m/0xnvg	Jack Nicholson	52.0	/m/02wk8_m	/m/0p6vc	/m/09fb5	1989.0	European, Western European, British, Welsh
4726	/m/01hp5	Vicki Vale	/m/01qhm_	Kim Basinger	35.0	/m/0jv23y	/m/04swt9	/m/01d0fp	1989.0	European, Scandinavian, Western European, British, German, Irish, Swedish, Central European, Scotch-Irish, English, Northern Ireland, Scottish
4726	/m/01hp5	Harvey Dent	/m/0x67	Billy Dee Williams	52.0	/m/0jv242	/m/02f8xw	/m/027_sn	1989.0	Caribbean, European, Montserratian, Western European, British, North American
4726	/m/01hp5	Carl Grissom	/m/0ffjvd	Jack Palance	70.0	/m/02tb1p0	/m/07dccl	/m/02t_w8	1989.0	European, Eastern European, Ukrainian
4726	/m/01hp5	Batman	/m/07bch9	Michael Keaton	37.0	/m/02wk6dq	/m/01d5g	/m/01j5ws	1989.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
6114774	/m/0fqvcx		/m/041rx	John Randolph	53.0	/m/03lpdzg		/m/02hr1g	1968.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
14854948	/m/03g_8_g	Sophie Lee	/m/0ffjvd	Vera Farmiga	33.0	/m/040mxq2	/m/0gyyc9j	/m/07yp0f	2007.0	European, Eastern European, Ukrainian
5264560	/m/0gldyz	Fairchild Van Waldenberg	/m/07hwkr	Amy Poehler	35.0	/m/02h6db6	/m/02nwbtt	/m/03q45x	2007.0	European, Portuguese, Southern European
5264560	/m/0gldyz	Sasha Cohen	/m/041rx	Sasha Cohen	22.0	/m/0cvrbbd	/m/0h345_7	/m/040qyz	2007.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Ukrainian, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish
241482	/m/01k0xy	Jim Levenstein	/m/0xnvg	Jason Biggs	25.0	/m/0jtfgq	/m/0dvbyh	/m/02g87m	2003.0	European, Western European, British, Italian, Southern European, English
16125220	/m/03w9wwh	Bob Kearns	/m/07hwkr	Greg Kinnear	45.0	/m/04m63y6	/m/0clf94h	/m/02t_st	2008.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
16125220	/m/03w9wwh	Phyllis Kearns	/m/033tf_	Lauren Graham	41.0	/m/04m63y1	/m/0clf95d	/m/03c6v3	2008.0	European, Western European, British, Scottish
16125220	/m/03w9wwh	Gregory Lawson	/m/033tf_	Alan Alda	72.0	/m/062w8x_	/m/0clf96d	/m/0jmj	2008.0	European, Western European, Irish
12611828	/m/02wxvwk		/m/041rx	Sylvia Sidney	30.0	/m/03l1kyb		/m/041b4j	1941.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
4727	/m/01hpp	Joker	/m/04dbw3	Cesar Romero	59.0	/m/0jv25x	/m/0p6vc	/m/022q4j	1966.0	Caribbean, European, Cuban, Spanish, North American, Southern European
24225138	/m/07kcn0w		/m/01qhm_	Tab Hunter	33.0	/m/07lm9j_		/m/01v0j0p	1964.0	Jewish
3715696	/m/09wwbj		/m/07mqps	Henry Fonda	58.0	/m/0k3n4g		/m/0cj8x	1963.0	European, Western European, Dutch
3715696	/m/09wwbj		/m/02w7gg	Veronica Cartwright	14.0	/m/03jqn9l		/m/04wn6l	1963.0	European, Western European, British
2073069	/m/06k8jd	Maggie Feller	/m/042gtr	Cameron Diaz	33.0	/m/0jzvtp	/m/04dwxn4	/m/0bksh	2005.0	European, Spanish, Southern European
77672	/m/0kbf1	Dr. Dozous	/m/041rx	Lee J. Cobb	32.0	/m/03jsmfd	/m/0lvm96y	/m/02_pft	1943.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Romanian, Romanian-Jewish, Russian-Jewish, Asian-Jewish
34414967	/m/0h974bl		/m/09vc4s	Clint Eastwood	82.0	/m/0j6vkm9		/m/0bwh6	2012.0	European, Western European, British, Dutch, Scottish
7329519	/m/0kv56l	Fatima	/m/04gfy7	Noureen DeWulf	20.0	/m/02vc546	/m/0h4_1k6	/m/02qn72t	2005.0	Asian, South Asian, Indian, Gujarati
15047895	/m/03h5w48	Amy Fisher	/m/033tf_	Drew Barrymore	17.0	/m/040n4dd	/m/0gxp9f6	/m/026c1	1993.0	European, Western European, Hungarian, Irish, Central European
2023091	/m/06fv2p	Molly McKenna	/m/09vc4s	Frances Fisher	42.0	/m/0lm3jc7	/m/0lm3jcb	/m/03q5dr	1994.0	European, Jewish, Asian, Russian, Scandinavian, Eastern European, Hungarian, European-Jewish, Norwegian, Hungarian-Jewish, Russian-Jewish, Asian-Jewish, Central European
14900129	/m/03h0zbm	Princess Maria	/m/03vv99	Olivia de Havilland	27.0	/m/040mzks	/m/0h34r_l	/m/0m6x4	1943.0	European, Western European, British, Guernsey
3307040	/m/094ntz		/m/0432mrk	Billy Drago	58.0	/m/0k7b4h		/m/06g5x5	2004.0	Romani
19306098	/m/04lgl0j		/m/041rx	Mel Blanc	52.0	/m/0gft58d		/m/0c5vh	1961.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
14233418	/m/03hfzsr		/m/03lmx1	Clint Howard	43.0	/m/0cv_ygm		/m/04xhwn	2002.0	European, Western European, Dutch
710094	/m/034scm	Lt. Col. Thomas Devoe	/m/033tf_	George Clooney	36.0	/m/0k62v1	/m/0gg2gpn	/m/014zcr	1997.0	European, Western European, German, Central European
710094	/m/034scm	Senator Helen Bevens	/m/041rx	Joan Copeland	75.0	/m/0crxh81	/m/0gg2grp	/m/08mbgs	1997.0	European, Jewish, European-Jewish, Polish, Polish-Jewish, Central European
2217954	/m/06wrx1	Vic De Salvo	/m/0xnvg	Danny DeVito	39.0	/m/0h12jw8	/m/0h12jwc	/m/0q9kd	1984.0	European, Albanian, Italian, Southern European, Arbëreshë
2217954	/m/06wrx1		/m/041rx	Kevin McCarthy	69.0	/m/0cr_03f		/m/04xbr4	1984.0	Jewish
2217954	/m/06wrx1		/m/03vv99	Michael Ensign	39.0	/m/0cw08xp		/m/0gm7lw	1984.0	European, Western European, British
1107070	/m/046kxx	Eric Lassard	/m/0318mh	George Gaynes	67.0	/m/0k1_xh	/m/03d4n0	/m/03d4hz	1985.0	European, Asian, Russian, Scandinavian, Eastern European, Finnish, Finnic
2835630	/m/085sqx		/m/0g8_vp	Oliver Platt	42.0	/m/03jrk_3		/m/02xv8m	2003.0	North American, Canadian
19400564	/m/04mwzh1	Buddy	/m/0xnvg	Jack Nicholson	22.0	/m/03hdnb0	/m/03hdnb2	/m/09fb5	1960.0	European, Western European, British, Welsh
1131832	/m/04904n		/m/041rx	Frank Oz	48.0	/m/02vcmcm		/m/01vy_v8	1992.0	European, Jewish, Western European, Belgian, Dutch, Flemish, European-Jewish, Dutch-Jewish
20332464	/m/04zwwhf	Cynthia	/m/033tf_	Kristen Bell	29.0	/m/052h9_z	/m/080cvlz	/m/04qt29	2009.0	European, Western European, British, German, Irish, Polish, Central European, Scottish
20332464	/m/04zwwhf	Ronnie	/m/06k6sl	Malin Akerman	31.0	/m/052h9_t	/m/080cvnl	/m/08258z	2009.0	European, Scandinavian, Swedish, North American, Canadian
20332464	/m/04zwwhf	Dave	/m/0g8_vp	Vince Vaughn	39.0	/m/052hb08	/m/080cvlr	/m/0315q3	2009.0	Arab, Middle Eastern, Lebanese, Asian, North American, Canadian, West Asian
20332464	/m/04zwwhf	Joey	/m/0222qb	Jon Favreau	42.0	/m/052hb0f	/m/080cvqg	/m/01twdk	2009.0	European, Jewish, Asian, Russian, Eastern European, Western European, French, European-Jewish, Russian-Jewish, North American, Canadian, Asian-Jewish, French-Canadian
20332464	/m/04zwwhf	Jennifer	/m/0x67	Tasha Smith	38.0	/m/080cvq2	/m/080cvq5	/m/02z8fjm	2009.0	African, Cameroonian, African by ethnicity, Tikar
20332464	/m/04zwwhf	Therapist	/m/01xhh5	Ken Jeong	40.0	/m/0gy2yz9	/m/0gy2yzc	/m/02r39q7	2009.0	Asian, East Asian, Korean, South Korean
5719024	/m/0f0_04	Lomax	/m/09kr66	Kirk Douglas	50.0	/m/0k6vpr	/m/0h2wqhk	/m/0j582	1967.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, Asian-Jewish
5719024	/m/0f0_04		/m/033tf_	Keenan Wynn	50.0	/m/0cg7_qs		/m/04264n	1967.0	European, Jewish, Middle Eastern, Eastern European, Czech, European-Jewish, Romanian, Turkish, Ottoman-Jewish, Romanian-Jewish, Turkish-Jewish, Central European, Czech-Jewish, Middle Eastern-Jewish
11452604	/m/02rd6db		/m/0268d21	Natalia Nogulich	43.0	/m/03jprtb		/m/0f1v8c	1994.0	European, Serbian, Yugoslav, Central European, Southern European
9677310	/m/02pnwbh		/m/07mqps	Van Johnson	62.0	/m/0cs4z5y		/m/049tjg	1979.0	European, Scandinavian, German, Swedish, Swiss, Swiss-German, Pennsylvania Dutch
2524772	/m/07kwkd	Pfc. Ernie Williams	/m/041rx	Danny Kaye	48.0	/m/02tbc0k	/m/0h33320	/m/02h48	1961.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Ukrainian, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish
